geneID,pathway,species,keggID,include,ensemblID
IL1B,TNF signaling pathway,Homo sapiens,hsa04668,TRUE,ENSG00000125538
IL1B,NOD-like receptor signaling pathway,Homo sapiens,hsa04621,TRUE,ENSG00000125538
IL1B,Cytosolic DNA-sensing pathway,Homo sapiens,hsa04623,TRUE,ENSG00000125538
IL1B,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000125538
IL1R1,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000115594
IL1R1,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000115594
IL1R1,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000115594
IL1R1,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000115594
IL1R1,NF-kappa B signaling pathway,Homo sapiens,hsa04064,TRUE,ENSG00000115594
IL1R1,Osteoclast differentiation,Homo sapiens,hsa04380,TRUE,ENSG00000115594
IL1R2,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000115590
IL1R2,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000115590
IL1R2,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000115590
IL1RAP,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000196083
IL1RAP,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000196083
IL2,Intestinal immune network for IgA production,Homo sapiens,hsa04672,TRUE,ENSG00000109471
IL2,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000109471
IL2,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000109471
IL2,T cell receptor signaling pathway,Homo sapiens,hsa04660,TRUE,ENSG00000109471
IL2,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000109471
IL20,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000162891
IL20,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000162891
IL20RA,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000016402
IL20RA,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000016402
IL20RB,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000174564
IL20RB,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000174564
IL21,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000138684
IL21,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000138684
IL21R,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000103522
IL21R,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000103522
IL22,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000127318
IL22,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000127318
IL22RA1,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000142677
IL22RA1,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000142677
IL22RA2,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000164485
IL22RA2,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000164485
IL23A,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000110944
IL23A,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000110944
IL23R,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000162594
IL23R,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000162594
IL24,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000162892
IL24,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000162892
IL25,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000166090
IL26,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000111536
IL27RA,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000104998
IL2RA,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000134460
IL2RA,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000134460
IL2RA,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000134460
IL2RA,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000134460
IL2RA,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000134460
IL2RB,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000100385
IL2RB,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000100385
IL2RB,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000100385
IL2RB,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000100385
IL2RG,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000147168
IL2RG,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000147168
IL2RG,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000147168
IL2RG,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000147168
IL3,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000164399
IL3,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000164399
IL3,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000164399
IL3,Fc epsilon RI signaling pathway,Homo sapiens,hsa04664,TRUE,ENSG00000164399
IL3,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000164399
IL3,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000164399
IL33,Cytosolic DNA-sensing pathway,Homo sapiens,hsa04623,TRUE,ENSG00000137033
IL3RA,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000185291
IL3RA,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000185291
IL3RA,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000185291
IL3RA,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000185291
IL3RA,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000185291
IL4,Intestinal immune network for IgA production,Homo sapiens,hsa04672,TRUE,ENSG00000113520
IL4,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000113520
IL4,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000113520
IL4,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000113520
IL4,Fc epsilon RI signaling pathway,Homo sapiens,hsa04664,TRUE,ENSG00000113520
IL4,T cell receptor signaling pathway,Homo sapiens,hsa04660,TRUE,ENSG00000113520
IL4,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000113520
IL4I1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000104951
IL4I1,"Alanine, aspartate and glutamate metabolism",Homo sapiens,hsa00250,TRUE,ENSG00000104951
IL4I1,Cysteine and methionine metabolism,Homo sapiens,hsa00270,TRUE,ENSG00000104951
IL4I1,"Phenylalanine, tyrosine and tryptophan biosynthesis",Homo sapiens,hsa00400,TRUE,ENSG00000104951
IL4I1,Phenylalanine metabolism,Homo sapiens,hsa00360,TRUE,ENSG00000104951
IL4I1,Tyrosine metabolism,Homo sapiens,hsa00350,TRUE,ENSG00000104951
IL4I1,"Valine, leucine and isoleucine degradation",Homo sapiens,hsa00280,TRUE,ENSG00000104951
IL4I1,Tryptophan metabolism,Homo sapiens,hsa00380,TRUE,ENSG00000104951
IL4R,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000077238
IL4R,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000077238
IL4R,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000077238
IL4R,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000077238
IL5,Intestinal immune network for IgA production,Homo sapiens,hsa04672,TRUE,ENSG00000113525
IL5,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000113525
IL5,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000113525
IL5,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000113525
IL5,Fc epsilon RI signaling pathway,Homo sapiens,hsa04664,TRUE,ENSG00000113525
IL5,T cell receptor signaling pathway,Homo sapiens,hsa04660,TRUE,ENSG00000113525
IL5RA,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000091181
IL5RA,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000091181
IL5RA,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000091181
IL6,Intestinal immune network for IgA production,Homo sapiens,hsa04672,TRUE,ENSG00000136244
IL6,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000136244
IL6,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000136244
IL6,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000136244
IL6,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000136244
IL6,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000136244
IL6,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000136244
IL6,TNF signaling pathway,Homo sapiens,hsa04668,TRUE,ENSG00000136244
IL6,NOD-like receptor signaling pathway,Homo sapiens,hsa04621,TRUE,ENSG00000136244
IL6,Cytosolic DNA-sensing pathway,Homo sapiens,hsa04623,TRUE,ENSG00000136244
IL6,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000136244
IL6R,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000160712
IL6R,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000160712
IL6R,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000160712
IL6R,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000160712
IL6R,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000160712
IL6ST,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000134352
IL6ST,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000134352
IL6ST,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000134352
IL7,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000104432
IL7,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000104432
IL7,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000104432
IL7,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000104432
IL7R,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000168685
IL7R,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000168685
IL7R,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000168685
IL7R,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000168685
IL7R,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000168685
IL9,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000145839
IL9,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000145839
IL9R,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000124334
IL9R,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000124334
IL9R,Hematopoietic cell lineage,Homo sapiens,hsa04640,TRUE,ENSG00000124334
ILK,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000166333
ILK,PPAR signaling pathway,Homo sapiens,hsa03320,TRUE,ENSG00000166333
IMMP1L,Protein export,Homo sapiens,hsa03060,TRUE,ENSG00000148950
IMMP2L,Protein export,Homo sapiens,hsa03060,TRUE,ENSG00000184903
IMP3,Ribosome biogenesis in eukaryotes,Homo sapiens,hsa03008,TRUE,ENSG00000177971
IMP4,Ribosome biogenesis in eukaryotes,Homo sapiens,hsa03008,TRUE,ENSG00000136718
IMPA1,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000133731
IMPA1,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000133731
IMPA1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000133731
IMPA2,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000141401
IMPA2,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000141401
IMPA2,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000141401
IMPAD1,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000104331
IMPAD1,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000104331
IMPAD1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000104331
IMPAD1,Sulfur metabolism,Homo sapiens,hsa00920,TRUE,ENSG00000104331
IMPDH1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000106348
IMPDH1,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000106348
IMPDH1,Drug metabolism - other enzymes,Homo sapiens,hsa00983,TRUE,ENSG00000106348
IMPDH2,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000178035
IMPDH2,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000178035
IMPDH2,Drug metabolism - other enzymes,Homo sapiens,hsa00983,TRUE,ENSG00000178035
INADL,Hippo signaling pathway,Homo sapiens,hsa04390,TRUE,
INADL,Tight junction,Homo sapiens,hsa04530,TRUE,
INHBA,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000122641
INHBA,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000122641
INHBA,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000122641
INHBB,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000163083
INHBB,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000163083
INHBB,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000163083
INHBC,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000175189
INHBC,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000175189
INHBC,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000175189
INHBE,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000139269
INHBE,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000139269
INHBE,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000139269
INMT,Tryptophan metabolism,Homo sapiens,hsa00380,TRUE,ENSG00000241644
INMT,Selenocompound metabolism,Homo sapiens,hsa00450,TRUE,ENSG00000241644
INPP1,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000151689
INPP1,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000151689
INPP1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000151689
INPP4A,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000040933
INPP4A,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000040933
INPP4A,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000040933
INPP4B,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000109452
INPP4B,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000109452
INPP4B,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000109452
INPP5A,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000068383
INPP5A,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000068383
INPP5A,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000068383
INPP5B,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000204084
INPP5B,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000204084
INPP5B,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000204084
INPP5D,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000168918
INPP5D,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000168918
INPP5D,Fc gamma R-mediated phagocytosis,Homo sapiens,hsa04666,TRUE,ENSG00000168918
INPP5D,Fc epsilon RI signaling pathway,Homo sapiens,hsa04664,TRUE,ENSG00000168918
INPP5D,B cell receptor signaling pathway,Homo sapiens,hsa04662,TRUE,ENSG00000168918
INPP5E,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000148384
INPP5E,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000148384
INPP5E,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000148384
INPP5J,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000185133
INPP5J,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000185133
INPP5J,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000185133
INPP5K,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000132376
INPP5K,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000132376
INPP5K,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000132376
INPP5K,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000132376
INPPL1,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000165458
INPPL1,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000165458
INPPL1,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000165458
INPPL1,Fc gamma R-mediated phagocytosis,Homo sapiens,hsa04666,TRUE,ENSG00000165458
INPPL1,B cell receptor signaling pathway,Homo sapiens,hsa04662,TRUE,ENSG00000165458
INS,Regulation of autophagy,Homo sapiens,hsa04140,TRUE,ENSG00000254647
INS,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000254647
INS,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000254647
INS,Insulin secretion,Homo sapiens,hsa04911,TRUE,ENSG00000254647
INS,Ovarian steroidogenesis,Homo sapiens,hsa04913,TRUE,ENSG00000254647
INS,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000254647
INS,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000254647
INS,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000254647
INS,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000254647
INS,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000254647
INS,Aldosterone-regulated sodium reabsorption,Homo sapiens,hsa04960,TRUE,ENSG00000254647
INS,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000254647
INS,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000254647
INS,Prolactin signaling pathway,Homo sapiens,hsa04917,TRUE,ENSG00000254647
INS,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000254647
INS,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000254647
INS,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000254647
INS,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000254647
INS,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000254647
INS,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000254647
INS,Oocyte meiosis,Homo sapiens,hsa04114,TRUE,ENSG00000254647
INSR,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000171105
INSR,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000171105
INSR,Ovarian steroidogenesis,Homo sapiens,hsa04913,TRUE,ENSG00000171105
INSR,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000171105
INSR,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000171105
INSR,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000171105
INSR,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000171105
INSR,Aldosterone-regulated sodium reabsorption,Homo sapiens,hsa04960,TRUE,ENSG00000171105
INSR,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000171105
INSR,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000171105
INSR,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000171105
INSR,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000171105
INSR,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000171105
INSR,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000171105
INSR,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000171105
INSRR,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000027644
INVS,Wnt signaling pathway,Homo sapiens,hsa04310,TRUE,ENSG00000119509
IP6K1,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000176095
IP6K2,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000068745
IP6K3,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000161896
IPMK,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000151151
IPMK,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000151151
IPMK,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000151151
IPPK,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000127080
IPPK,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000127080
IPPK,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000127080
IQGAP1,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000140575
IQGAP1,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000140575
IQGAP2,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000145703
IQGAP3,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000183856
IQSEC1,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000144711
IQSEC2,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000124313
IQSEC3,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000120645
IRAK1,Neurotrophin signaling pathway,Homo sapiens,hsa04722,TRUE,ENSG00000184216
IRAK1,NF-kappa B signaling pathway,Homo sapiens,hsa04064,TRUE,ENSG00000184216
IRAK1,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000184216
IRAK2,Neurotrophin signaling pathway,Homo sapiens,hsa04722,TRUE,ENSG00000134070
IRAK3,Neurotrophin signaling pathway,Homo sapiens,hsa04722,TRUE,ENSG00000090376
IRAK4,Neurotrophin signaling pathway,Homo sapiens,hsa04722,TRUE,ENSG00000198001
IRAK4,NF-kappa B signaling pathway,Homo sapiens,hsa04064,TRUE,ENSG00000198001
IRAK4,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000198001
IRF1,Prolactin signaling pathway,Homo sapiens,hsa04917,TRUE,ENSG00000125347
IRF3,Cytosolic DNA-sensing pathway,Homo sapiens,hsa04623,TRUE,ENSG00000126456
IRF3,RIG-I-like receptor signaling pathway,Homo sapiens,hsa04622,TRUE,ENSG00000126456
IRF3,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000126456
IRF5,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000128604
IRF7,Cytosolic DNA-sensing pathway,Homo sapiens,hsa04623,TRUE,ENSG00000185507
IRF7,RIG-I-like receptor signaling pathway,Homo sapiens,hsa04622,TRUE,ENSG00000185507
IRF7,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000185507
IRF9,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000213928
IRF9,Osteoclast differentiation,Homo sapiens,hsa04380,TRUE,ENSG00000213928
IRS1,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000169047
IRS1,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000169047
IRS1,Adipocytokine signaling pathway,Homo sapiens,hsa04920,TRUE,ENSG00000169047
IRS1,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000169047
IRS1,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000169047
IRS1,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000169047
IRS1,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000169047
IRS1,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000169047
IRS1,Aldosterone-regulated sodium reabsorption,Homo sapiens,hsa04960,TRUE,ENSG00000169047
IRS1,Neurotrophin signaling pathway,Homo sapiens,hsa04722,TRUE,ENSG00000169047
IRS1,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000169047
IRS1,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000169047
IRS2,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000185950
IRS2,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000185950
IRS2,Adipocytokine signaling pathway,Homo sapiens,hsa04920,TRUE,ENSG00000185950
IRS2,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000185950
IRS2,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000185950
IRS2,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000185950
IRS2,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000185950
IRS2,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000185950
IRS4,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000133124
IRS4,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000133124
